"id"	"institutionCode"	"datasetName"	"basisOfRecord"	"catalogNumber"	"recordedBy"	"recordNumber"	"occurrenceDetails"	"eventDate"	"continent"	"country"	"stateProvince"	"county"	"locality"	"minimumElevationInMeters"	"maximumElevationInMeters"	"decimalLatitude"	"decimalLongitude"	"geodeticDatum"	"coordinateUncertaintyInMeters"	"identifiedBy"	"typeStatus"	"scientificName"	"kingdom"	"phylum"	"family"	"genus"	"specificEpithet"	"infraspecificEpithet"	"taxonRank"	"scientificNameAuthorship"
"42233529-3022-47d8-bfd9-97009d1b8034"	"NY"	"New York Botanical Garden"	"S"	"802169"	"P. J. M. Maas"	"8981"	"http://sweetgum.nybg.org/vh/specimen.php?irn=539324"	"2001"	"South America"	"Brazil"	"Acre"	"Cruzeiro do Sul"	"Km 6 of Cruzeiro do Sul-Boa Fé road (BR-307), Ramal dos Carobas"			"-7.4728"	"-72.8214"			"D. C. Daly"		"Protium heptaphyllum subsp. ulei (Swart) Daly"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"ulei"	"subsp."	"(Swart) Daly"
"adbb36bf-81fb-44f4-bdef-0ab4e5fe8a02"	"NY"	"New York Botanical Garden"	"S"	"1310611"	"P. J. M. Maas"	"502"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1544827"	"1971"	"South America"	"Brazil"	"Amazonas"	"Manaus"	"Near Parque 10."			"-3.07864"	"-60.0064"	"Georeferencing Quick Reference Guide, Version 2012"	"3179.35"	"D. C. Daly"		"Protium heptaphyllum subsp. ulei (Swart) Daly"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"ulei"	"subsp."	"(Swart) Daly"
"4378ffac-6be8-4422-b2af-332986f750e7"	"NY"	"New York Botanical Garden"	"S"	"609118"	"P. J. M. Maas"	"6994"	"http://sweetgum.nybg.org/vh/specimen.php?irn=271278"	"1987"	"South America"	"Brazil"	"Bahia"	"Santa Cruz Cabrália"	"""Estaçao Ecologica do Pau-Brasil"", ca. 16 km W of Porto Seguro"			"-16.3721"	"-39.1816"	"Georeferencing Quick Reference Guide, Version 2012"	"3907.46"	"D. C. Daly"		"Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"heptaphyllum"	"subsp."	
"c877946d-3529-4842-8eff-27945b9e78d0"	"NY"	"New York Botanical Garden"	"S"	"609120"	"P. J. M. Maas"	"6994"	"http://sweetgum.nybg.org/vh/specimen.php?irn=271279"	"1987"	"South America"	"Brazil"	"Bahia"	"Santa Cruz Cabrália"	"""Estaçao Ecologica do Pau-Brasil"", ca. 16 km W of Porto Seguro"			"-16.3721"	"-39.1816"	"Georeferencing Quick Reference Guide, Version 2012"	"3907.46"	"D. C. Daly"		"Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"heptaphyllum"	"subsp."	
"60d0c11f-f961-4306-8eed-ca68ed3700fc"	"NY"	"New York Botanical Garden"	"S"	"886860"	"A. M. Amorim"	"2165"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1064759"	"1998"	"South America"	"Brazil"	"Bahia"	"Lençóis"	"Rodovia de acesso ao municipio, a partir da BR. COletas efetuadas a 8 km a partir do entrocamento."			"-12.5633"	"-41.3897"	"Other source"	"47385"	"D. C. Daly"		"Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"heptaphyllum"	"subsp."	
"497a89db-9649-4906-9bfa-525b30a515a7"	"NY"	"New York Botanical Garden"	"S"	"609102"	"A. M. Amorim"	"1499"	"http://sweetgum.nybg.org/vh/specimen.php?irn=271293"	"1993"	"South America"	"Brazil"	"Sergipe"	"Santa Luzia do Itanhi"	"Cerca de 2,5 km do Distrito de Crasto, na estrada para Sta Luzia do Itanhi"			"-11.3508"	"-37.4481"	"Other source"	"26417"	"D. C. Daly"		"Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"heptaphyllum"	"subsp."	
"200aee87-59c2-421b-bd9d-6d48ab6e7f36"	"NY"	"New York Botanical Garden"	"S"	"1309762"	"I. Cordeiro"	"93"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1545583"	"1985"	"South America"	"Brazil"	"Amazonas"	"Barcelos"	"Margens do Rio Jauari, afluente do Rio Aracá, 15 km da Serra do Aracá"			"-0.7"	"-63.3667"	"Label"	"28538"	"D. C. Daly"		"Protium heptaphyllum subsp. ulei (Swart) Daly"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"ulei"	"subsp."	"(Swart) Daly"
"f9748a9a-1ebe-4012-aa04-092cca12fe60"	"NY"	"New York Botanical Garden"	"S"	"1310649"	"I. Cordeiro"	"21"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1545300"	"1985"	"South America"	"Brazil"	"Roraima"		"7 Km ao S do equador, estrada Manaus-Caracaraí (BR 174)."			"-0.0469494"	"-60.6863"	"Georeferencing Quick Reference Guide, Version 2012"	"14369.5"	"D. C. Daly"		"Protium heptaphyllum subsp. ulei (Swart) Daly"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"ulei"	"subsp."	"(Swart) Daly"
"99635f6a-201c-4ce5-b31e-d334b5e15aae"	"NY"	"New York Botanical Garden"	"S"	"1309778"	"I. Cordeiro"	"101"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1546037"	"1985"	"South America"	"Brazil"	"Amazonas"	"Barcelos"	"Margens do Rio Jauari, afluente do Rio Aracá, 15 km da Serra do Aracá"			"-0.7"	"-63.3667"	"Label"	"28538"	"D. C. Daly"		"Protium heptaphyllum subsp. ulei (Swart) Daly"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"ulei"	"subsp."	"(Swart) Daly"
"29d0011b-3755-4f22-84c7-c06137be9251"	"NY"	"New York Botanical Garden"	"S"	"720673"	"I. Cordeiro"	"CFSC6528"	"http://sweetgum.nybg.org/vh/specimen.php?irn=2519373"	"1980"	"South America"	"Brazil"	"Minas Gerais"	"Santana do Riacho"	"Beira do corrego Chapeu do Sol."									"Protium heptaphyllum (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"			"(Aubl.) Marchand"
"37965476-f2fd-4311-a8b9-f1a97a287d8e"	"NY"	"New York Botanical Garden"	"S"	"2422800"	"M. M. Pignal"	"3062"	"http://sweetgum.nybg.org/vh/specimen.php?irn=2673808"	"2007"	"South America"	"Brazil"	"Para"	"Belém"	"Prope Bélem, île OIteiro"	"7"		"-1.5742"	"-48.5011"			"D. C. Daly"		"Protium aracouchini (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"aracouchini"			"(Aubl.) Marchand"
"27537931-dbd4-424c-a2f7-a2c25530b618"	"NY"	"New York Botanical Garden"	"S"	"1310552"	"J. A. Steyermark"	"102979"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1543458"	"1968"	"South America"	"Venezuela"	"Amazonas"							"Georeferencing Quick Reference Guide, Version 2012"		"D. C. Daly"		"Protium heptaphyllum subsp. ulei (Swart) Daly"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"ulei"	"subsp."	"(Swart) Daly"
"e32c7893-af08-431b-b0e6-6c7cb3b26d4d"	"NY"	"New York Botanical Garden"	"S"	"1309642"	"M. Fleury"	"1232"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1538187"	"1997"	"South America"	"French Guiana"								"Georeferencing Quick Reference Guide, Version 2012"		"D. C. Daly"		"Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"heptaphyllum"	"subsp."	
"70b60068-58c1-4408-bda3-890e33fa66a1"	"NY"	"New York Botanical Garden"	"S"	"01096353"	"A. C. Cervi"	"7272"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1236482"	"1994"	"South America"	"Brazil"	"Alagoas"	"Quebrangulo"	"Reserva Biológica de Pedra Talhada. Agreste, Area de transição Florestas Estacional Semidecidual/Decidual Contrafortes de Borborema,."			"-9.25"	"-36.42"					"Protium heptaphyllum (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"			"(Aubl.) Marchand"
